stop_point_id,journey_id,arrival_time,departure_time,stop_point_name,longitude,latitude
stop_point:SNCF:87682005:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,191300,191300,Melun,2.655349,48.527583
stop_point:SNCF:87682179:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,191500,191600,Le Mée,2.624008,48.539936
stop_point:SNCF:87682161:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,191900,192000,Cesson,2.593779,48.565671
stop_point:SNCF:87682187:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,192300,192400,Savigny-le-Temple - Nandy,2.583678,48.595519
stop_point:SNCF:87682153:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,192700,192800,Lieusaint - Moissy,2.56902,48.627158
stop_point:SNCF:87682146:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,193200,193300,Combs-la-Ville - Quincy,2.547728,48.66721
stop_point:SNCF:87682138:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,193500,193600,Boussy-Saint-Antoine,2.532726,48.680893
stop_point:SNCF:87682120:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,193800,193900,Brunoy,2.506522,48.699087
stop_point:SNCF:87682112:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,194200,194300,Yerres,2.483326,48.706727
stop_point:SNCF:87682104:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,194500,194600,Montgeron - Crosne,2.462263,48.708074
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,195000,195100,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87608802:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,195500,195600,Créteil - Pompadour,2.435276,48.77154
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,200000,200100,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,200700,200800,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,201100,201200,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,201500,201700,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:122302-122303:1187:RapidTransit,202200,202200,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87681007:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,081900,081900,Corbeil-Essonnes,2.47376,48.614405
stop_point:SNCF:87681395:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,082100,082100,Le Bras de Fer,2.450625,48.623287
stop_point:SNCF:87681387:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,082400,082500,Évry - Courcouronnes,2.428581,48.625507
stop_point:SNCF:87681346:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,082700,082800,Orangis - Bois de l'Épine,2.407765,48.636315
stop_point:SNCF:87681379:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,083100,083200,Grigny Centre,2.395749,48.653446
stop_point:SNCF:87681312:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,083500,083600,Viry-Châtillon,2.386407,48.676128
stop_point:SNCF:87545244:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,083800,083900,Juvisy,2.38267,48.68917
stop_point:SNCF:87681304:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,084300,084300,Vigneux-sur-Seine,2.414398,48.708213
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,084800,084800,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,085600,090100,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,090700,090800,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,091200,091300,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,091600,091700,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:122506-122507:1187:RapidTransit,092200,092200,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87681007:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,092700,092700,Corbeil-Essonnes,2.47376,48.614405
stop_point:SNCF:87681395:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,092900,092900,Le Bras de Fer,2.450625,48.623287
stop_point:SNCF:87681387:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,093200,093300,Évry - Courcouronnes,2.428581,48.625507
stop_point:SNCF:87681346:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,093500,093600,Orangis - Bois de l'Épine,2.407765,48.636315
stop_point:SNCF:87681379:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,093900,093900,Grigny Centre,2.395749,48.653446
stop_point:SNCF:87545244:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,094300,094500,Juvisy,2.38267,48.68917
stop_point:SNCF:87681304:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,094800,094800,Vigneux-sur-Seine,2.414398,48.708213
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,095300,095400,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87681809:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,095600,095700,Villeneuve Triage,2.438192,48.745198
stop_point:SNCF:87608802:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,100000,100100,Créteil - Pompadour,2.435276,48.77154
stop_point:SNCF:87681247:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,100300,100300,Le Vert de Maisons,2.43148,48.78934
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,100500,100600,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,101200,101300,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,101700,101800,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,102100,102200,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,102600,102700,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,103000,103100,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,103500,103600,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,103800,103900,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:126504-126505:1187:RapidTransit,104200,104200,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:126603:1187:RapidTransit,060300,060300,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:126603:1187:RapidTransit,060600,060800,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:126603:1187:RapidTransit,061100,061200,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:126603:1187:RapidTransit,061700,061800,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:126603:1187:RapidTransit,062000,062100,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:126603:1187:RapidTransit,062500,062600,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:126603:1187:RapidTransit,062900,062900,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:126603:1187:RapidTransit,063200,063200,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87681007:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,053400,053400,Corbeil-Essonnes,2.47376,48.614405
stop_point:SNCF:87681395:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,053600,053600,Le Bras de Fer,2.450625,48.623287
stop_point:SNCF:87681387:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,054000,054000,Évry - Courcouronnes,2.428581,48.625507
stop_point:SNCF:87681346:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,054200,054300,Orangis - Bois de l'Épine,2.407765,48.636315
stop_point:SNCF:87681379:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,054600,054700,Grigny Centre,2.395749,48.653446
stop_point:SNCF:87681312:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,055000,055000,Viry-Châtillon,2.386407,48.676128
stop_point:SNCF:87545244:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,055200,055300,Juvisy,2.38267,48.68917
stop_point:SNCF:87681304:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,055600,055600,Vigneux-sur-Seine,2.414398,48.708213
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,060100,060300,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,061000,061100,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,061700,061800,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,062200,062400,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,062600,062700,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,063200,063300,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,063500,063600,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,064000,064100,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,064400,064400,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:126604-126605:1187:RapidTransit,064700,064700,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87681007:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,061900,061900,Corbeil-Essonnes,2.47376,48.614405
stop_point:SNCF:87681395:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,062200,062200,Le Bras de Fer,2.450625,48.623287
stop_point:SNCF:87681387:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,062400,062500,Évry - Courcouronnes,2.428581,48.625507
stop_point:SNCF:87681346:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,062800,062800,Orangis - Bois de l'Épine,2.407765,48.636315
stop_point:SNCF:87681379:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,063100,063200,Grigny Centre,2.395749,48.653446
stop_point:SNCF:87681312:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,063500,063500,Viry-Châtillon,2.386407,48.676128
stop_point:SNCF:87545244:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,063700,063900,Juvisy,2.38267,48.68917
stop_point:SNCF:87681304:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,064200,064300,Vigneux-sur-Seine,2.414398,48.708213
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,064700,064800,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,065600,065700,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,070200,070400,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,070700,070900,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,071200,071300,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,071700,071800,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,072000,072100,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,072500,072600,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,072900,072900,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:126610-126611:1187:RapidTransit,073200,073200,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87681007:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,102500,102500,Corbeil-Essonnes,2.47376,48.614405
stop_point:SNCF:87681395:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,102800,102800,Le Bras de Fer,2.450625,48.623287
stop_point:SNCF:87681387:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,103100,103100,Évry - Courcouronnes,2.428581,48.625507
stop_point:SNCF:87681346:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,103400,103500,Orangis - Bois de l'Épine,2.407765,48.636315
stop_point:SNCF:87681379:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,103800,103800,Grigny Centre,2.395749,48.653446
stop_point:SNCF:87681312:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,104100,104100,Viry-Châtillon,2.386407,48.676128
stop_point:SNCF:87545244:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,104300,104400,Juvisy,2.38267,48.68917
stop_point:SNCF:87681304:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,104700,104700,Vigneux-sur-Seine,2.414398,48.708213
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,105400,105400,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87681809:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,105700,105700,Villeneuve Triage,2.438192,48.745198
stop_point:SNCF:87608802:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,110000,110000,Créteil - Pompadour,2.435276,48.77154
stop_point:SNCF:87681247:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,110300,110300,Le Vert de Maisons,2.43148,48.78934
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,110500,110600,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,111100,111400,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,111800,112000,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,112200,112400,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,112800,112900,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,113100,113200,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,113500,113600,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,113800,113900,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:126630-126631:1187:RapidTransit,114300,114300,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87681007:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,112500,112500,Corbeil-Essonnes,2.47376,48.614405
stop_point:SNCF:87681395:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,112800,112800,Le Bras de Fer,2.450625,48.623287
stop_point:SNCF:87681387:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,113100,113200,Évry - Courcouronnes,2.428581,48.625507
stop_point:SNCF:87681346:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,113400,113500,Orangis - Bois de l'Épine,2.407765,48.636315
stop_point:SNCF:87681379:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,113800,113900,Grigny Centre,2.395749,48.653446
stop_point:SNCF:87681312:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,114200,114200,Viry-Châtillon,2.386407,48.676128
stop_point:SNCF:87545244:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,114400,114500,Juvisy,2.38267,48.68917
stop_point:SNCF:87681304:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,114800,114800,Vigneux-sur-Seine,2.414398,48.708213
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,115200,115400,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87681809:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,115600,115700,Villeneuve Triage,2.438192,48.745198
stop_point:SNCF:87608802:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,120000,120000,Créteil - Pompadour,2.435276,48.77154
stop_point:SNCF:87681247:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,120300,120300,Le Vert de Maisons,2.43148,48.78934
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,120500,120600,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,121200,121400,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,121800,121900,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,123000,123100,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,123600,123600,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,123800,123900,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,124400,124400,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,124600,124600,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:126634-126635:1187:RapidTransit,125000,125000,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87681007:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,115700,115700,Corbeil-Essonnes,2.47376,48.614405
stop_point:SNCF:87681395:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,120000,120100,Le Bras de Fer,2.450625,48.623287
stop_point:SNCF:87681387:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,120300,120400,Évry - Courcouronnes,2.428581,48.625507
stop_point:SNCF:87681346:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,120600,120700,Orangis - Bois de l'Épine,2.407765,48.636315
stop_point:SNCF:87681379:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,120900,121000,Grigny Centre,2.395749,48.653446
stop_point:SNCF:87681312:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,121300,121400,Viry-Châtillon,2.386407,48.676128
stop_point:SNCF:87545244:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,121600,121700,Juvisy,2.38267,48.68917
stop_point:SNCF:87681304:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,122000,122100,Vigneux-sur-Seine,2.414398,48.708213
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,122500,122600,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87681809:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,122800,122900,Villeneuve Triage,2.438192,48.745198
stop_point:SNCF:87608802:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,123200,123200,Créteil - Pompadour,2.435276,48.77154
stop_point:SNCF:87681247:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,123500,123500,Le Vert de Maisons,2.43148,48.78934
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,123700,123800,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,124400,124500,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,124800,124900,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,125200,125300,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,125700,125800,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,130100,130200,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,130600,130700,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,130900,131000,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:126636-126637:1187:RapidTransit,131400,131400,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87681007:RapidTransit,vehicle_journey:SNCF:2024-07-08:126638-126639:1187:RapidTransit,122500,122500,Corbeil-Essonnes,2.47376,48.614405
stop_point:SNCF:87681395:RapidTransit,vehicle_journey:SNCF:2024-07-08:126638-126639:1187:RapidTransit,122700,122700,Le Bras de Fer,2.450625,48.623287
stop_point:SNCF:87681387:RapidTransit,vehicle_journey:SNCF:2024-07-08:126638-126639:1187:RapidTransit,123100,123100,Évry - Courcouronnes,2.428581,48.625507
stop_point:SNCF:87681346:RapidTransit,vehicle_journey:SNCF:2024-07-08:126638-126639:1187:RapidTransit,123400,123400,Orangis - Bois de l'Épine,2.407765,48.636315
stop_point:SNCF:87681379:RapidTransit,vehicle_journey:SNCF:2024-07-08:126638-126639:1187:RapidTransit,123700,123800,Grigny Centre,2.395749,48.653446
stop_point:SNCF:87681312:RapidTransit,vehicle_journey:SNCF:2024-07-08:126638-126639:1187:RapidTransit,124100,124100,Viry-Châtillon,2.386407,48.676128
