stop_point_id,journey_id,arrival_time,departure_time,stop_point_name,longitude,latitude
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:EACE07:1187:RapidTransit,234100,234100,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:EACE07:1187:RapidTransit,234400,234500,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164798:RapidTransit,vehicle_journey:SNCF:2024-07-08:EACE07:1187:RapidTransit,234900,235000,La Plaine Stade de France - Saint-Denis - Aubervilliers,2.362621,48.91832
stop_point:SNCF:87271304:RapidTransit,vehicle_journey:SNCF:2024-07-08:EACE07:1187:RapidTransit,235200,235200,La Courneuve - Aubervilliers,2.38443,48.9242
stop_point:SNCF:87271395:RapidTransit,vehicle_journey:SNCF:2024-07-08:EACE07:1187:RapidTransit,235500,235500,Le Bourget,2.425755,48.930926
stop_point:SNCF:87271403:RapidTransit,vehicle_journey:SNCF:2024-07-08:EACE07:1187:RapidTransit,235800,235800,Drancy,2.45497,48.93298
stop_point:SNCF:87271478:RapidTransit,vehicle_journey:SNCF:2024-07-08:EACE07:1187:RapidTransit,000000,000000,Le Blanc-Mesnil,2.477409,48.932484
stop_point:SNCF:87271411:RapidTransit,vehicle_journey:SNCF:2024-07-08:EACE07:1187:RapidTransit,000200,000300,Aulnay-sous-Bois,2.494379,48.931869
stop_point:SNCF:87271445:RapidTransit,vehicle_journey:SNCF:2024-07-08:EACE07:1187:RapidTransit,000500,000600,Sevran Beaudottes,2.52474,48.94743
stop_point:SNCF:87271452:RapidTransit,vehicle_journey:SNCF:2024-07-08:EACE07:1187:RapidTransit,000800,000800,Villepinte,2.512138,48.963006
stop_point:SNCF:87271486:RapidTransit,vehicle_journey:SNCF:2024-07-08:EACE07:1187:RapidTransit,001000,001100,Parc des expositions,2.51382,48.973383
stop_point:SNCF:87271460:RapidTransit,vehicle_journey:SNCF:2024-07-08:EACE07:1187:RapidTransit,001500,001600,Aéroport Roissy Charles de Gaulle 1,2.56135,49.00956
stop_point:SNCF:87001479:RapidTransit,vehicle_journey:SNCF:2024-07-08:EACE07:1187:RapidTransit,001900,001900,Aéroport - Charles-de-Gaulle 2 RER,2.570665,49.003965
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO83:1187:RapidTransit,221400,221400,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO83:1187:RapidTransit,221700,221800,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164798:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO83:1187:RapidTransit,222200,222300,La Plaine Stade de France - Saint-Denis - Aubervilliers,2.362621,48.91832
stop_point:SNCF:87271304:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO83:1187:RapidTransit,222500,222500,La Courneuve - Aubervilliers,2.38443,48.9242
stop_point:SNCF:87271395:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO83:1187:RapidTransit,222800,222800,Le Bourget,2.425755,48.930926
stop_point:SNCF:87271403:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO83:1187:RapidTransit,223100,223100,Drancy,2.45497,48.93298
stop_point:SNCF:87271478:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO83:1187:RapidTransit,223300,223300,Le Blanc-Mesnil,2.477409,48.932484
stop_point:SNCF:87271411:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO83:1187:RapidTransit,223500,223600,Aulnay-sous-Bois,2.494379,48.931869
stop_point:SNCF:87271445:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO83:1187:RapidTransit,223800,223900,Sevran Beaudottes,2.52474,48.94743
stop_point:SNCF:87271452:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO83:1187:RapidTransit,224100,224100,Villepinte,2.512138,48.963006
stop_point:SNCF:87271486:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO83:1187:RapidTransit,224300,224400,Parc des expositions,2.51382,48.973383
stop_point:SNCF:87271460:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO83:1187:RapidTransit,224800,224900,Aéroport Roissy Charles de Gaulle 1,2.56135,49.00956
stop_point:SNCF:87001479:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO83:1187:RapidTransit,225200,225200,Aéroport - Charles-de-Gaulle 2 RER,2.570665,49.003965
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO99:1187:RapidTransit,231100,231100,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO99:1187:RapidTransit,231400,231500,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164798:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO99:1187:RapidTransit,231900,232000,La Plaine Stade de France - Saint-Denis - Aubervilliers,2.362621,48.91832
stop_point:SNCF:87271304:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO99:1187:RapidTransit,232200,232200,La Courneuve - Aubervilliers,2.38443,48.9242
stop_point:SNCF:87271395:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO99:1187:RapidTransit,232500,232500,Le Bourget,2.425755,48.930926
stop_point:SNCF:87271403:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO99:1187:RapidTransit,232800,232800,Drancy,2.45497,48.93298
stop_point:SNCF:87271478:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO99:1187:RapidTransit,233000,233000,Le Blanc-Mesnil,2.477409,48.932484
stop_point:SNCF:87271411:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO99:1187:RapidTransit,233200,233300,Aulnay-sous-Bois,2.494379,48.931869
stop_point:SNCF:87271445:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO99:1187:RapidTransit,233500,233600,Sevran Beaudottes,2.52474,48.94743
stop_point:SNCF:87271452:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO99:1187:RapidTransit,233800,233800,Villepinte,2.512138,48.963006
stop_point:SNCF:87271486:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO99:1187:RapidTransit,234000,234100,Parc des expositions,2.51382,48.973383
stop_point:SNCF:87271460:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO99:1187:RapidTransit,234500,234600,Aéroport Roissy Charles de Gaulle 1,2.56135,49.00956
stop_point:SNCF:87001479:RapidTransit,vehicle_journey:SNCF:2024-07-08:EADO99:1187:RapidTransit,234900,234900,Aéroport - Charles-de-Gaulle 2 RER,2.570665,49.003965
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE33:1187:RapidTransit,162900,162900,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE33:1187:RapidTransit,163200,163300,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164798:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE33:1187:RapidTransit,163700,163800,La Plaine Stade de France - Saint-Denis - Aubervilliers,2.362621,48.91832
stop_point:SNCF:87271304:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE33:1187:RapidTransit,164000,164000,La Courneuve - Aubervilliers,2.38443,48.9242
stop_point:SNCF:87271395:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE33:1187:RapidTransit,164300,164300,Le Bourget,2.425755,48.930926
stop_point:SNCF:87271403:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE33:1187:RapidTransit,164600,164600,Drancy,2.45497,48.93298
stop_point:SNCF:87271478:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE33:1187:RapidTransit,164800,164800,Le Blanc-Mesnil,2.477409,48.932484
stop_point:SNCF:87271411:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE33:1187:RapidTransit,165000,165100,Aulnay-sous-Bois,2.494379,48.931869
stop_point:SNCF:87271445:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE33:1187:RapidTransit,165300,165400,Sevran Beaudottes,2.52474,48.94743
stop_point:SNCF:87271452:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE33:1187:RapidTransit,165600,165600,Villepinte,2.512138,48.963006
stop_point:SNCF:87271486:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE33:1187:RapidTransit,165800,165900,Parc des expositions,2.51382,48.973383
stop_point:SNCF:87271460:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE33:1187:RapidTransit,170300,170400,Aéroport Roissy Charles de Gaulle 1,2.56135,49.00956
stop_point:SNCF:87001479:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE33:1187:RapidTransit,170700,170700,Aéroport - Charles-de-Gaulle 2 RER,2.570665,49.003965
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE75:1187:RapidTransit,214700,214700,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE75:1187:RapidTransit,215000,215100,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164798:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE75:1187:RapidTransit,215500,215600,La Plaine Stade de France - Saint-Denis - Aubervilliers,2.362621,48.91832
stop_point:SNCF:87271304:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE75:1187:RapidTransit,215800,215800,La Courneuve - Aubervilliers,2.38443,48.9242
stop_point:SNCF:87271395:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE75:1187:RapidTransit,220100,220100,Le Bourget,2.425755,48.930926
stop_point:SNCF:87271403:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE75:1187:RapidTransit,220400,220400,Drancy,2.45497,48.93298
stop_point:SNCF:87271478:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE75:1187:RapidTransit,220600,220600,Le Blanc-Mesnil,2.477409,48.932484
stop_point:SNCF:87271411:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE75:1187:RapidTransit,220800,220900,Aulnay-sous-Bois,2.494379,48.931869
stop_point:SNCF:87271445:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE75:1187:RapidTransit,221100,221200,Sevran Beaudottes,2.52474,48.94743
stop_point:SNCF:87271452:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE75:1187:RapidTransit,221400,221400,Villepinte,2.512138,48.963006
stop_point:SNCF:87271486:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE75:1187:RapidTransit,221600,221700,Parc des expositions,2.51382,48.973383
stop_point:SNCF:87271460:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE75:1187:RapidTransit,222100,222200,Aéroport Roissy Charles de Gaulle 1,2.56135,49.00956
stop_point:SNCF:87001479:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAGE75:1187:RapidTransit,222500,222500,Aéroport - Charles-de-Gaulle 2 RER,2.570665,49.003965
stop_point:SNCF:87758631:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAST49:1187:RapidTransit,085300,085300,Denfert Rochereau,2.333162,48.833077
stop_point:SNCF:87758623:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAST49:1187:RapidTransit,085400,085400,Port Royal,2.337069,48.839923
stop_point:SNCF:87758615:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAST49:1187:RapidTransit,085500,085600,Luxembourg,2.340197,48.846643
stop_point:SNCF:87785436:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAST49:1187:RapidTransit,085800,085800,Saint-Michel,2.345436,48.853463
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:EAST49:1187:RapidTransit,090000,090000,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758797:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,160400,160400,Massy - Palaiseau,2.259839,48.725152
stop_point:SNCF:87758789:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,160500,160600,Massy - Verrières-le-Buisson,2.273253,48.734756
stop_point:SNCF:87758771:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,160700,160800,Les Baconnets,2.287436,48.739591
stop_point:SNCF:87758763:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,160900,160900,Fontaine Michalon,2.296593,48.743204
stop_point:SNCF:87758755:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,161100,161200,Antony,2.300973,48.754675
stop_point:SNCF:87758748:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,161300,161300,La Croix de Berny,2.304618,48.762482
stop_point:SNCF:87758730:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,161500,161500,Parc de Sceaux,2.310061,48.770676
stop_point:SNCF:87758698:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,161700,161700,Bourg-la-Reine,2.312462,48.780279
stop_point:SNCF:87758680:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,161900,162000,Bagneux,2.321012,48.793228
stop_point:SNCF:87758672:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,162100,162200,Arcueil - Cachan,2.327964,48.798451
stop_point:SNCF:87758664:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,162300,162400,Laplace,2.333743,48.807856
stop_point:SNCF:87758656:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,162500,162500,Gentilly,2.340909,48.816303
stop_point:SNCF:87758649:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,162600,162700,Cité Universitaire,2.339002,48.82058
stop_point:SNCF:87758631:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,162900,163000,Denfert Rochereau,2.333162,48.833077
stop_point:SNCF:87758623:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,163100,163100,Port Royal,2.337069,48.839923
stop_point:SNCF:87758615:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,163300,163300,Luxembourg,2.340197,48.846643
stop_point:SNCF:87785436:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,163500,163500,Saint-Michel,2.345436,48.853463
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI11:1187:RapidTransit,163700,163700,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758797:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,163400,163400,Massy - Palaiseau,2.259839,48.725152
stop_point:SNCF:87758789:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,163500,163600,Massy - Verrières-le-Buisson,2.273253,48.734756
stop_point:SNCF:87758771:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,163700,163800,Les Baconnets,2.287436,48.739591
stop_point:SNCF:87758763:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,163900,163900,Fontaine Michalon,2.296593,48.743204
stop_point:SNCF:87758755:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,164100,164200,Antony,2.300973,48.754675
stop_point:SNCF:87758748:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,164300,164300,La Croix de Berny,2.304618,48.762482
stop_point:SNCF:87758730:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,164500,164500,Parc de Sceaux,2.310061,48.770676
stop_point:SNCF:87758698:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,164700,164700,Bourg-la-Reine,2.312462,48.780279
stop_point:SNCF:87758680:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,164900,165000,Bagneux,2.321012,48.793228
stop_point:SNCF:87758672:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,165100,165200,Arcueil - Cachan,2.327964,48.798451
stop_point:SNCF:87758664:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,165300,165400,Laplace,2.333743,48.807856
stop_point:SNCF:87758656:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,165500,165500,Gentilly,2.340909,48.816303
stop_point:SNCF:87758649:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,165600,165700,Cité Universitaire,2.339002,48.82058
stop_point:SNCF:87758631:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,165900,170000,Denfert Rochereau,2.333162,48.833077
stop_point:SNCF:87758623:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,170100,170100,Port Royal,2.337069,48.839923
stop_point:SNCF:87758615:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,170300,170300,Luxembourg,2.340197,48.846643
stop_point:SNCF:87785436:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,170500,170500,Saint-Michel,2.345436,48.853463
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI31:1187:RapidTransit,170700,170700,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758797:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,164600,164600,Massy - Palaiseau,2.259839,48.725152
stop_point:SNCF:87758789:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,164700,164800,Massy - Verrières-le-Buisson,2.273253,48.734756
stop_point:SNCF:87758771:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,164900,165000,Les Baconnets,2.287436,48.739591
stop_point:SNCF:87758763:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,165100,165100,Fontaine Michalon,2.296593,48.743204
stop_point:SNCF:87758755:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,165300,165400,Antony,2.300973,48.754675
stop_point:SNCF:87758748:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,165500,165500,La Croix de Berny,2.304618,48.762482
stop_point:SNCF:87758730:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,165700,165700,Parc de Sceaux,2.310061,48.770676
stop_point:SNCF:87758698:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,165900,165900,Bourg-la-Reine,2.312462,48.780279
stop_point:SNCF:87758680:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,170100,170200,Bagneux,2.321012,48.793228
stop_point:SNCF:87758672:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,170300,170400,Arcueil - Cachan,2.327964,48.798451
stop_point:SNCF:87758664:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,170500,170600,Laplace,2.333743,48.807856
stop_point:SNCF:87758656:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,170700,170700,Gentilly,2.340909,48.816303
stop_point:SNCF:87758649:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,170800,170900,Cité Universitaire,2.339002,48.82058
stop_point:SNCF:87758631:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,171100,171200,Denfert Rochereau,2.333162,48.833077
stop_point:SNCF:87758623:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,171300,171300,Port Royal,2.337069,48.839923
stop_point:SNCF:87758615:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,171500,171500,Luxembourg,2.340197,48.846643
stop_point:SNCF:87785436:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,171700,171700,Saint-Michel,2.345436,48.853463
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI39:1187:RapidTransit,171900,171900,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758797:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,165800,165800,Massy - Palaiseau,2.259839,48.725152
stop_point:SNCF:87758789:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,165900,170000,Massy - Verrières-le-Buisson,2.273253,48.734756
stop_point:SNCF:87758771:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,170100,170200,Les Baconnets,2.287436,48.739591
stop_point:SNCF:87758763:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,170300,170300,Fontaine Michalon,2.296593,48.743204
stop_point:SNCF:87758755:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,170500,170600,Antony,2.300973,48.754675
stop_point:SNCF:87758748:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,170700,170700,La Croix de Berny,2.304618,48.762482
stop_point:SNCF:87758730:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,170900,170900,Parc de Sceaux,2.310061,48.770676
stop_point:SNCF:87758698:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,171100,171100,Bourg-la-Reine,2.312462,48.780279
stop_point:SNCF:87758680:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,171300,171400,Bagneux,2.321012,48.793228
stop_point:SNCF:87758672:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,171500,171600,Arcueil - Cachan,2.327964,48.798451
stop_point:SNCF:87758664:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,171700,171800,Laplace,2.333743,48.807856
stop_point:SNCF:87758656:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,171900,171900,Gentilly,2.340909,48.816303
stop_point:SNCF:87758649:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,172000,172100,Cité Universitaire,2.339002,48.82058
stop_point:SNCF:87758631:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,172300,172400,Denfert Rochereau,2.333162,48.833077
stop_point:SNCF:87758623:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,172500,172500,Port Royal,2.337069,48.839923
stop_point:SNCF:87758615:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,172700,172700,Luxembourg,2.340197,48.846643
stop_point:SNCF:87785436:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,172900,172900,Saint-Michel,2.345436,48.853463
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCI47:1187:RapidTransit,173100,173100,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758797:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,050700,050700,Massy - Palaiseau,2.259839,48.725152
stop_point:SNCF:87758789:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,050800,050900,Massy - Verrières-le-Buisson,2.273253,48.734756
stop_point:SNCF:87758771:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,051000,051100,Les Baconnets,2.287436,48.739591
stop_point:SNCF:87758763:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,051200,051200,Fontaine Michalon,2.296593,48.743204
stop_point:SNCF:87758755:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,051400,051500,Antony,2.300973,48.754675
stop_point:SNCF:87758748:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,051600,051700,La Croix de Berny,2.304618,48.762482
stop_point:SNCF:87758730:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,051800,051800,Parc de Sceaux,2.310061,48.770676
stop_point:SNCF:87758698:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,052000,052100,Bourg-la-Reine,2.312462,48.780279
stop_point:SNCF:87758680:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,052300,052300,Bagneux,2.321012,48.793228
stop_point:SNCF:87758672:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,052400,052500,Arcueil - Cachan,2.327964,48.798451
stop_point:SNCF:87758664:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,052600,052700,Laplace,2.333743,48.807856
stop_point:SNCF:87758656:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,052800,052900,Gentilly,2.340909,48.816303
stop_point:SNCF:87758649:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,053000,053000,Cité Universitaire,2.339002,48.82058
stop_point:SNCF:87758631:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,053200,053300,Denfert Rochereau,2.333162,48.833077
stop_point:SNCF:87758623:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,053400,053500,Port Royal,2.337069,48.839923
stop_point:SNCF:87758615:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,053600,053600,Luxembourg,2.340197,48.846643
stop_point:SNCF:87785436:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,053800,053900,Saint-Michel,2.345436,48.853463
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO09:1187:RapidTransit,054000,054000,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758797:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO15:1187:RapidTransit,052200,052200,Massy - Palaiseau,2.259839,48.725152
stop_point:SNCF:87758789:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO15:1187:RapidTransit,052300,052400,Massy - Verrières-le-Buisson,2.273253,48.734756
stop_point:SNCF:87758771:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO15:1187:RapidTransit,052500,052600,Les Baconnets,2.287436,48.739591
stop_point:SNCF:87758763:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO15:1187:RapidTransit,052700,052700,Fontaine Michalon,2.296593,48.743204
stop_point:SNCF:87758755:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO15:1187:RapidTransit,052900,053000,Antony,2.300973,48.754675
stop_point:SNCF:87758748:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO15:1187:RapidTransit,053100,053200,La Croix de Berny,2.304618,48.762482
stop_point:SNCF:87758730:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO15:1187:RapidTransit,053300,053300,Parc de Sceaux,2.310061,48.770676
stop_point:SNCF:87758698:RapidTransit,vehicle_journey:SNCF:2024-07-08:ECCO15:1187:RapidTransit,053500,053600,Bourg-la-Reine,2.312462,48.780279
